From Date,To Date,PM2.5,PM10,NO2,SO2,CO,Temp
02-09-2022 00:00,03-09-2022 00:00,,,23.01,,1.42,27.12
03-09-2022 00:00,04-09-2022 00:00,,,27.22,,1.66,27.32
04-09-2022 00:00,05-09-2022 00:00,,,25.18,,1.55,26.81
05-09-2022 00:00,06-09-2022 00:00,,,27.07,,1.66,26.67
06-09-2022 00:00,07-09-2022 00:00,,,28.07,,1.71,26.08
07-09-2022 00:00,08-09-2022 00:00,,,29.35,,1.79,24.83
08-09-2022 00:00,09-09-2022 00:00,,,27.35,,1.68,12.63
09-09-2022 00:00,10-09-2022 00:00,,,25.87,,1.6,
10-09-2022 00:00,11-09-2022 00:00,,,27.51,,1.68,
11-09-2022 00:00,12-09-2022 00:00,,,30.07,,1.83,-26.83
12-09-2022 00:00,13-09-2022 00:00,,,30.53,,1.87,
13-09-2022 00:00,14-09-2022 00:00,,,25.89,,1.59,
14-09-2022 00:00,15-09-2022 00:00,,,23.72,,1.5,
15-09-2022 00:00,16-09-2022 00:00,,,16.38,,1.05,
16-09-2022 00:00,17-09-2022 00:00,,,21.5,,1.34,-28.2
17-09-2022 00:00,18-09-2022 00:00,,,21.85,,1.36,-27.73
18-09-2022 00:00,19-09-2022 00:00,,,19.2,,1.21,-27.06
19-09-2022 00:00,20-09-2022 00:00,,,23.09,,1.43,-27.25
20-09-2022 00:00,21-09-2022 00:00,,,23.16,,1.44,
21-09-2022 00:00,22-09-2022 00:00,,,24.06,,1.49,
22-09-2022 00:00,23-09-2022 00:00,,,22.03,,1.36,
23-09-2022 00:00,24-09-2022 00:00,,,20.83,,1.3,
24-09-2022 00:00,25-09-2022 00:00,,,21.28,,1.33,
25-09-2022 00:00,26-09-2022 00:00,,,22.54,,1.4,
26-09-2022 00:00,27-09-2022 00:00,,,24.31,,1.49,
27-09-2022 00:00,28-09-2022 00:00,,,29.17,,1.78,
28-09-2022 00:00,29-09-2022 00:00,,,29.85,,1.82,
29-09-2022 00:00,30-09-2022 00:00,,,30.68,,1.87,
30-09-2022 00:00,01-10-2022 00:00,,,30.85,,1.88,
01-10-2022 00:00,02-10-2022 00:00,,,32.41,,1.95,
02-10-2022 00:00,03-10-2022 00:00,,,28.14,,1.73,
03-10-2022 00:00,04-10-2022 00:00,,,28.23,,1.73,
04-10-2022 00:00,05-10-2022 00:00,,,30.11,,1.83,
05-10-2022 00:00,06-10-2022 00:00,,,31.65,,1.92,
06-10-2022 00:00,07-10-2022 00:00,,,32.22,,1.95,
07-10-2022 00:00,08-10-2022 00:00,,,31.41,,1.9,
08-10-2022 00:00,09-10-2022 00:00,,,32.16,,1.96,
09-10-2022 00:00,10-10-2022 00:00,,,56.08,,3.46,
10-10-2022 00:00,11-10-2022 00:00,,,16.51,,1.04,
11-10-2022 00:00,12-10-2022 00:00,,,18.89,,1.19,
12-10-2022 00:00,13-10-2022 00:00,,,13.82,,0.9,
13-10-2022 00:00,14-10-2022 00:00,,,17.84,,1.14,
14-10-2022 00:00,15-10-2022 00:00,,,16.82,,1.07,
15-10-2022 00:00,16-10-2022 00:00,,,16.66,,1.06,
16-10-2022 00:00,17-10-2022 00:00,,,14.14,,0.9,
17-10-2022 00:00,18-10-2022 00:00,,,16.52,,1.05,
18-10-2022 00:00,19-10-2022 00:00,,,22.2,,1.38,
19-10-2022 00:00,20-10-2022 00:00,,,21.28,,1.33,
20-10-2022 00:00,21-10-2022 00:00,,,23.34,,1.45,
21-10-2022 00:00,22-10-2022 00:00,,,21.13,,1.31,
22-10-2022 00:00,23-10-2022 00:00,,,14.4,,0.93,
23-10-2022 00:00,24-10-2022 00:00,,,12.19,,0.8,
24-10-2022 00:00,25-10-2022 00:00,,,14.76,,0.95,
25-10-2022 00:00,26-10-2022 00:00,,,14.61,,0.95,
26-10-2022 00:00,27-10-2022 00:00,,,13.81,,0.9,
27-10-2022 00:00,28-10-2022 00:00,,,15.89,,1.02,
28-10-2022 00:00,29-10-2022 00:00,,,17.77,,1.12,
29-10-2022 00:00,30-10-2022 00:00,,,11.27,,0.75,
30-10-2022 00:00,31-10-2022 00:00,,,20.71,,1.28,
31-10-2022 00:00,01-11-2022 00:00,,,13.74,,0.89,
01-11-2022 00:00,02-11-2022 00:00,,,16.21,,1.03,
02-11-2022 00:00,03-11-2022 00:00,,,20.86,,1.31,
03-11-2022 00:00,04-11-2022 00:00,,,14.52,,0.93,
04-11-2022 00:00,05-11-2022 00:00,,,13.58,,0.88,
05-11-2022 00:00,06-11-2022 00:00,,,16.69,,1.06,
06-11-2022 00:00,07-11-2022 00:00,,,33.02,,2.0,
07-11-2022 00:00,08-11-2022 00:00,,,42.19,,1.91,
08-11-2022 00:00,09-11-2022 00:00,,,45.66,,1.53,
09-11-2022 00:00,10-11-2022 00:00,,,35.47,,1.25,
10-11-2022 00:00,11-11-2022 00:00,,,35.94,,1.26,
11-11-2022 00:00,12-11-2022 00:00,,,44.03,,1.49,
12-11-2022 00:00,13-11-2022 00:00,,,53.53,,1.78,
13-11-2022 00:00,14-11-2022 00:00,,,35.07,,1.25,
14-11-2022 00:00,15-11-2022 00:00,,,37.08,,1.29,
15-11-2022 00:00,16-11-2022 00:00,,,51.35,,1.71,
16-11-2022 00:00,17-11-2022 00:00,,,58.46,,1.91,
17-11-2022 00:00,18-11-2022 00:00,,,46.16,,1.55,
18-11-2022 00:00,19-11-2022 00:00,,,36.86,,1.29,
19-11-2022 00:00,20-11-2022 00:00,,,42.18,,1.42,
20-11-2022 00:00,21-11-2022 00:00,,,32.11,,1.14,
21-11-2022 00:00,22-11-2022 00:00,,,31.05,,1.11,
22-11-2022 00:00,23-11-2022 00:00,,,61.53,,1.99,
23-11-2022 00:00,24-11-2022 00:00,,,64.63,,2.07,
24-11-2022 00:00,25-11-2022 00:00,,,74.2,,2.37,
25-11-2022 00:00,26-11-2022 00:00,,,57.09,,1.86,
26-11-2022 00:00,27-11-2022 00:00,,,55.51,,1.82,
27-11-2022 00:00,28-11-2022 00:00,,,65.14,,2.11,
28-11-2022 00:00,29-11-2022 00:00,,,,,,
29-11-2022 00:00,30-11-2022 00:00,,,,,,
30-11-2022 00:00,01-12-2022 00:00,,,41.93,,1.43,
01-12-2022 00:00,02-12-2022 00:00,,,41.87,,1.43,
02-12-2022 00:00,03-12-2022 00:00,,,72.18,,2.3,
03-12-2022 00:00,04-12-2022 00:00,,,73.85,,2.35,
04-12-2022 00:00,05-12-2022 00:00,,,83.75,,2.65,
05-12-2022 00:00,06-12-2022 00:00,,,64.33,,2.08,
06-12-2022 00:00,07-12-2022 00:00,,,53.18,,1.76,
07-12-2022 00:00,08-12-2022 00:00,,,65.81,,2.12,
08-12-2022 00:00,09-12-2022 00:00,,,49.64,,1.66,
09-12-2022 00:00,10-12-2022 00:00,,,37.16,,1.3,
10-12-2022 00:00,11-12-2022 00:00,,,39.77,,1.38,
11-12-2022 00:00,12-12-2022 00:00,,,40.81,,1.41,
12-12-2022 00:00,13-12-2022 00:00,,,,,,
13-12-2022 00:00,14-12-2022 00:00,,,,,,
14-12-2022 00:00,15-12-2022 00:00,,,51.92,,1.71,
15-12-2022 00:00,16-12-2022 00:00,,,51.55,,1.71,
16-12-2022 00:00,17-12-2022 00:00,,,67.48,,2.17,
17-12-2022 00:00,18-12-2022 00:00,,,72.6,,2.3,
18-12-2022 00:00,19-12-2022 00:00,,,56.59,,1.86,
19-12-2022 00:00,20-12-2022 00:00,,,29.07,,1.06,
20-12-2022 00:00,21-12-2022 00:00,,,30.23,,1.09,
21-12-2022 00:00,22-12-2022 00:00,,,54.89,,1.81,
22-12-2022 00:00,23-12-2022 00:00,,,71.08,,2.27,
23-12-2022 00:00,24-12-2022 00:00,,,68.12,,2.18,
24-12-2022 00:00,25-12-2022 00:00,,,60.65,,1.98,
25-12-2022 00:00,26-12-2022 00:00,,,56.61,,1.85,
26-12-2022 00:00,27-12-2022 00:00,,,62.16,,2.0,
27-12-2022 00:00,28-12-2022 00:00,,,71.8,,2.31,
28-12-2022 00:00,29-12-2022 00:00,,,80.5,,2.55,
29-12-2022 00:00,30-12-2022 00:00,,,,,,
30-12-2022 00:00,31-12-2022 00:00,,,,,,
31-12-2022 00:00,01-01-2023 00:00,,,,,,
01-01-2023 00:00,02-01-2023 00:00,,,,,,
02-01-2023 00:00,03-01-2023 00:00,,,,,,
03-01-2023 00:00,04-01-2023 00:00,,,,,,
04-01-2023 00:00,05-01-2023 00:00,,,,,,
05-01-2023 00:00,06-01-2023 00:00,,,,,,
06-01-2023 00:00,07-01-2023 00:00,,,,,,
07-01-2023 00:00,08-01-2023 00:00,,,,,,
08-01-2023 00:00,09-01-2023 00:00,,,,,,
09-01-2023 00:00,10-01-2023 00:00,,,,,,
10-01-2023 00:00,11-01-2023 00:00,,,,,,
11-01-2023 00:00,12-01-2023 00:00,,,,,,
12-01-2023 00:00,13-01-2023 00:00,,,,,,
13-01-2023 00:00,14-01-2023 00:00,,,,,,
14-01-2023 00:00,15-01-2023 00:00,,,,,,
15-01-2023 00:00,16-01-2023 00:00,,,,,,
16-01-2023 00:00,17-01-2023 00:00,,,,,,
17-01-2023 00:00,18-01-2023 00:00,,,,,,
18-01-2023 00:00,19-01-2023 00:00,,,,,,
19-01-2023 00:00,20-01-2023 00:00,16.04,25.72,7.57,4.54,0.86,23.48
20-01-2023 00:00,21-01-2023 00:00,13.22,21.2,6.24,3.74,0.86,19.01
21-01-2023 00:00,22-01-2023 00:00,13.7,21.97,6.46,3.88,0.86,18.78
22-01-2023 00:00,23-01-2023 00:00,24.82,23.97,27.13,4.23,0.86,18.42
23-01-2023 00:00,24-01-2023 00:00,14.13,22.67,6.67,4.0,0.86,18.54
24-01-2023 00:00,25-01-2023 00:00,17.84,28.62,8.42,5.05,0.86,18.04
25-01-2023 00:00,26-01-2023 00:00,19.19,44.99,9.05,5.43,0.85,21.76
26-01-2023 00:00,27-01-2023 00:00,13.78,47.06,6.5,3.9,0.85,28.47
27-01-2023 00:00,28-01-2023 00:00,13.78,47.06,6.5,3.9,0.85,28.47
28-01-2023 00:00,29-01-2023 00:00,13.78,47.06,6.5,3.9,0.85,28.47
29-01-2023 00:00,30-01-2023 00:00,13.78,47.06,6.5,3.9,0.85,28.47
30-01-2023 00:00,31-01-2023 00:00,15.93,51.82,7.51,4.51,0.85,25.87
31-01-2023 00:00,01-02-2023 00:00,19.68,60.12,9.28,5.57,0.85,19.91
01-02-2023 00:00,02-02-2023 00:00,20.45,61.82,9.65,5.79,0.85,19.7
02-02-2023 00:00,03-02-2023 00:00,20.67,62.31,9.75,5.85,0.85,19.62
03-02-2023 00:00,04-02-2023 00:00,19.35,59.38,9.13,5.48,0.85,19.2
04-02-2023 00:00,05-02-2023 00:00,20.14,61.14,9.5,5.7,0.85,19.76
05-02-2023 00:00,06-02-2023 00:00,20.35,61.61,9.6,5.76,0.85,20.06
06-02-2023 00:00,07-02-2023 00:00,17.76,54.99,7.24,4.34,0.85,20.5
07-02-2023 00:00,08-02-2023 00:00,38.62,95.25,8.76,5.26,0.85,20.61
08-02-2023 00:00,09-02-2023 00:00,44.36,105.94,10.27,6.16,0.85,20.75
09-02-2023 00:00,10-02-2023 00:00,39.03,96.0,8.87,5.32,0.85,21.34
10-02-2023 00:00,11-02-2023 00:00,35.3,89.05,7.89,4.73,0.85,21.99
11-02-2023 00:00,12-02-2023 00:00,34.78,88.1,7.75,4.65,0.85,21.99
12-02-2023 00:00,13-02-2023 00:00,32.42,83.7,7.13,4.28,0.85,21.46
13-02-2023 00:00,14-02-2023 00:00,34.2,87.02,7.6,4.56,0.85,20.61
14-02-2023 00:00,15-02-2023 00:00,38.57,95.16,8.75,5.25,0.85,19.9
15-02-2023 00:00,16-02-2023 00:00,38.57,95.16,8.75,5.25,0.85,20.37
16-02-2023 00:00,17-02-2023 00:00,38.57,95.16,8.75,5.25,0.85,21.24
17-02-2023 00:00,18-02-2023 00:00,38.57,95.16,8.75,5.25,0.85,15.26
18-02-2023 00:00,19-02-2023 00:00,38.57,95.16,221.18,5.25,0.85,26.27
19-02-2023 00:00,20-02-2023 00:00,,,500.0,,0.85,21.31
20-02-2023 00:00,21-02-2023 00:00,,,500.0,,0.85,21.97
21-02-2023 00:00,22-02-2023 00:00,,,500.0,,0.85,22.73
22-02-2023 00:00,23-02-2023 00:00,,,,,,
23-02-2023 00:00,24-02-2023 00:00,,,,,,
24-02-2023 00:00,25-02-2023 00:00,,,,,,
25-02-2023 00:00,26-02-2023 00:00,,,,,,
26-02-2023 00:00,27-02-2023 00:00,,,,,,
27-02-2023 00:00,28-02-2023 00:00,,,,,,
28-02-2023 00:00,01-03-2023 00:00,,,500.0,,0.85,
01-03-2023 00:00,02-03-2023 00:00,33.65,85.98,273.67,4.47,0.85,
02-03-2023 00:00,03-03-2023 00:00,41.27,100.19,9.46,5.68,0.85,
03-03-2023 00:00,04-03-2023 00:00,41.24,100.12,9.45,5.67,0.85,
04-03-2023 00:00,05-03-2023 00:00,36.57,91.42,8.22,4.93,0.85,
05-03-2023 00:00,06-03-2023 00:00,37.44,93.04,8.45,5.07,0.85,
06-03-2023 00:00,07-03-2023 00:00,60.52,136.06,14.53,8.72,0.85,
07-03-2023 00:00,08-03-2023 00:00,46.4,109.74,10.81,6.49,0.85,
08-03-2023 00:00,09-03-2023 00:00,35.63,89.67,7.97,4.78,0.85,
09-03-2023 00:00,10-03-2023 00:00,30.37,79.87,6.59,3.95,0.85,
10-03-2023 00:00,11-03-2023 00:00,30.69,80.47,6.67,4.0,0.85,
11-03-2023 00:00,12-03-2023 00:00,31.46,81.9,6.87,4.12,0.85,
12-03-2023 00:00,13-03-2023 00:00,30.71,80.5,6.68,4.01,0.85,
13-03-2023 00:00,14-03-2023 00:00,34.05,86.73,7.56,4.53,0.85,
14-03-2023 00:00,15-03-2023 00:00,25.69,71.16,5.36,3.21,0.85,33.46
15-03-2023 00:00,16-03-2023 00:00,33.55,85.81,7.43,4.46,0.85,
16-03-2023 00:00,17-03-2023 00:00,40.87,99.43,36.73,7.73,0.85,
17-03-2023 00:00,18-03-2023 00:00,22.67,65.52,4.56,2.73,0.85,
18-03-2023 00:00,19-03-2023 00:00,15.24,51.68,2.69,1.61,0.85,
19-03-2023 00:00,20-03-2023 00:00,13.06,47.61,2.09,1.25,0.85,
20-03-2023 00:00,21-03-2023 00:00,12.66,46.87,1.92,1.15,0.85,
21-03-2023 00:00,22-03-2023 00:00,14.38,50.07,2.45,1.47,0.85,
22-03-2023 00:00,23-03-2023 00:00,11.45,44.61,1.9,1.14,0.85,
23-03-2023 00:00,24-03-2023 00:00,10.32,42.5,1.39,0.83,0.85,
24-03-2023 00:00,25-03-2023 00:00,11.65,44.99,1.66,0.99,0.85,
25-03-2023 00:00,26-03-2023 00:00,12.05,45.73,2.14,1.28,0.85,
26-03-2023 00:00,27-03-2023 00:00,14.42,50.15,2.66,1.6,0.85,
27-03-2023 00:00,28-03-2023 00:00,13.51,48.45,2.14,1.29,0.85,
28-03-2023 00:00,29-03-2023 00:00,15.46,52.09,2.66,1.6,0.85,
29-03-2023 00:00,30-03-2023 00:00,14.65,50.58,2.45,1.47,0.85,
30-03-2023 00:00,31-03-2023 00:00,10.58,43.0,1.69,1.01,0.85,
31-03-2023 00:00,01-04-2023 00:00,13.0,47.5,2.01,1.21,0.85,
01-04-2023 00:00,02-04-2023 00:00,13.79,48.97,2.22,1.33,0.85,
02-04-2023 00:00,03-04-2023 00:00,12.68,46.9,1.99,1.19,0.85,
03-04-2023 00:00,04-04-2023 00:00,16.85,54.67,3.02,1.81,0.85,
04-04-2023 00:00,05-04-2023 00:00,25.53,70.86,5.31,3.19,0.85,
05-04-2023 00:00,06-04-2023 00:00,29.68,78.59,26.73,3.84,0.85,
06-04-2023 00:00,07-04-2023 00:00,27.12,73.81,6.08,3.65,0.85,
07-04-2023 00:00,08-04-2023 00:00,42.95,103.3,100.21,5.94,0.85,
08-04-2023 00:00,09-04-2023 00:00,32.16,83.2,7.06,4.24,0.85,
09-04-2023 00:00,10-04-2023 00:00,27.53,74.58,53.79,4.06,0.85,
10-04-2023 00:00,11-04-2023 00:00,9.1,40.23,48.38,1.41,0.85,
11-04-2023 00:00,12-04-2023 00:00,6.43,35.25,0.77,0.46,0.85,
12-04-2023 00:00,13-04-2023 00:00,,,,,,
13-04-2023 00:00,14-04-2023 00:00,,,,,,
14-04-2023 00:00,15-04-2023 00:00,137.49,209.6,111.88,14.96,0.83,
15-04-2023 00:00,16-04-2023 00:00,136.47,216.47,25.9,15.54,0.85,
16-04-2023 00:00,17-04-2023 00:00,136.68,216.68,25.93,15.56,0.85,
17-04-2023 00:00,18-04-2023 00:00,127.94,207.94,24.7,14.82,0.85,
18-04-2023 00:00,19-04-2023 00:00,213.47,293.59,36.81,22.08,0.85,
19-04-2023 00:00,20-04-2023 00:00,207.79,287.79,35.99,21.59,0.85,
20-04-2023 00:00,21-04-2023 00:00,211.96,291.96,36.58,21.95,0.85,
21-04-2023 00:00,22-04-2023 00:00,128.26,257.82,31.75,19.05,0.85,
22-04-2023 00:00,23-04-2023 00:00,,,,,,
23-04-2023 00:00,24-04-2023 00:00,,,,,,
24-04-2023 00:00,25-04-2023 00:00,191.93,284.51,244.21,21.31,0.85,
25-04-2023 00:00,26-04-2023 00:00,154.45,235.64,53.37,17.17,0.85,
26-04-2023 00:00,27-04-2023 00:00,118.67,198.79,97.97,14.04,0.84,
27-04-2023 00:00,28-04-2023 00:00,96.5,196.99,23.15,13.89,0.94,
28-04-2023 00:00,29-04-2023 00:00,55.87,167.62,19.0,11.4,0.88,
29-04-2023 00:00,30-04-2023 00:00,42.2,126.6,13.2,7.92,0.67,
30-04-2023 00:00,01-05-2023 00:00,43.65,130.95,13.81,8.29,0.69,
01-05-2023 00:00,02-05-2023 00:00,48.69,146.06,15.95,9.57,0.77,
02-05-2023 00:00,03-05-2023 00:00,62.34,187.02,21.74,13.04,0.98,
03-05-2023 00:00,04-05-2023 00:00,51.88,155.65,17.3,10.38,0.82,
04-05-2023 00:00,05-05-2023 00:00,43.86,123.06,15.01,9.01,0.14,
05-05-2023 00:00,06-05-2023 00:00,45.15,135.45,14.45,8.67,0.71,
06-05-2023 00:00,07-05-2023 00:00,49.18,147.55,16.16,9.69,0.78,
07-05-2023 00:00,08-05-2023 00:00,45.9,139.11,14.96,8.98,0.24,
08-05-2023 00:00,09-05-2023 00:00,,,,,0.0,
09-05-2023 00:00,10-05-2023 00:00,84.56,254.13,31.23,18.74,0.64,
10-05-2023 00:00,11-05-2023 00:00,71.32,213.95,25.55,15.33,1.13,
11-05-2023 00:00,12-05-2023 00:00,76.73,230.37,66.39,16.72,1.11,
12-05-2023 00:00,13-05-2023 00:00,71.31,213.92,25.54,15.33,1.13,
13-05-2023 00:00,14-05-2023 00:00,56.98,170.94,19.47,11.68,0.9,
14-05-2023 00:00,15-05-2023 00:00,35.05,105.16,10.16,6.1,0.55,
15-05-2023 00:00,16-05-2023 00:00,52.23,156.76,17.46,10.48,0.83,
16-05-2023 00:00,17-05-2023 00:00,57.37,172.11,19.63,11.78,0.91,
17-05-2023 00:00,18-05-2023 00:00,59.2,177.61,20.41,12.25,0.93,
18-05-2023 00:00,19-05-2023 00:00,63.45,190.35,22.21,13.33,1.0,
19-05-2023 00:00,20-05-2023 00:00,57.51,172.52,19.69,11.81,0.91,
20-05-2023 00:00,21-05-2023 00:00,50.15,150.46,16.57,9.94,0.34,
21-05-2023 00:00,22-05-2023 00:00,,,,,0.0,
22-05-2023 00:00,23-05-2023 00:00,,,,,0.0,
23-05-2023 00:00,24-05-2023 00:00,199.43,388.84,143.05,50.14,0.33,
24-05-2023 00:00,25-05-2023 00:00,783.92,,427.51,169.92,0.3,
25-05-2023 00:00,26-05-2023 00:00,715.04,,334.48,163.08,1.89,
26-05-2023 00:00,27-05-2023 00:00,356.9,435.94,157.62,73.97,3.27,
27-05-2023 00:00,28-05-2023 00:00,27.65,82.95,61.32,36.54,0.26,
28-05-2023 00:00,29-05-2023 00:00,36.47,109.42,51.13,29.02,0.22,
29-05-2023 00:00,30-05-2023 00:00,37.58,112.73,71.52,42.54,0.4,
30-05-2023 00:00,31-05-2023 00:00,28.86,86.58,45.82,26.61,0.37,
31-05-2023 00:00,01-06-2023 00:00,38.86,116.59,21.59,12.95,0.6,
01-06-2023 00:00,02-06-2023 00:00,34.44,103.32,19.13,11.48,0.53,
02-06-2023 00:00,03-06-2023 00:00,23.29,69.86,12.94,7.76,0.27,
03-06-2023 00:00,04-06-2023 00:00,15.51,46.54,8.62,5.17,0.01,
04-06-2023 00:00,05-06-2023 00:00,,,,,0.0,
05-06-2023 00:00,06-06-2023 00:00,,,,,0.0,
06-06-2023 00:00,07-06-2023 00:00,33.84,101.54,18.8,11.28,0.27,
07-06-2023 00:00,08-06-2023 00:00,21.97,65.91,12.21,7.32,0.21,
08-06-2023 00:00,09-06-2023 00:00,10.24,30.73,5.69,3.41,0.01,
09-06-2023 00:00,10-06-2023 00:00,18.88,56.65,10.49,6.29,0.03,
10-06-2023 00:00,11-06-2023 00:00,3.8,12.1,2.12,1.09,0.01,
11-06-2023 00:00,12-06-2023 00:00,0.91,29.77,0.57,0.38,0.04,
12-06-2023 00:00,13-06-2023 00:00,2.68,91.34,1.68,0.94,0.21,
13-06-2023 00:00,14-06-2023 00:00,4.85,47.99,3.03,1.69,0.05,
14-06-2023 00:00,15-06-2023 00:00,58.89,107.27,0.67,20.51,0.41,
15-06-2023 00:00,16-06-2023 00:00,65.6,126.82,0.67,22.86,0.67,
16-06-2023 00:00,17-06-2023 00:00,41.16,124.02,0.65,14.34,0.65,
17-06-2023 00:00,18-06-2023 00:00,40.6,141.29,0.65,14.15,0.75,
18-06-2023 00:00,19-06-2023 00:00,30.96,110.65,0.66,10.79,0.58,
19-06-2023 00:00,20-06-2023 00:00,36.81,137.95,0.66,12.83,0.73,
20-06-2023 00:00,21-06-2023 00:00,37.88,141.39,0.66,13.2,0.74,
21-06-2023 00:00,22-06-2023 00:00,40.08,146.97,1.12,13.96,0.76,
22-06-2023 00:00,23-06-2023 00:00,39.78,151.42,0.67,13.86,0.8,
23-06-2023 00:00,24-06-2023 00:00,38.39,145.53,0.66,13.38,0.77,
24-06-2023 00:00,25-06-2023 00:00,43.18,158.97,0.65,15.04,0.84,
25-06-2023 00:00,26-06-2023 00:00,30.87,121.8,0.66,10.69,0.38,
26-06-2023 00:00,27-06-2023 00:00,,,,,0.0,
27-06-2023 00:00,28-06-2023 00:00,,148.41,,,0.0,
28-06-2023 00:00,29-06-2023 00:00,27.32,73.7,11.88,8.6,0.04,
29-06-2023 00:00,30-06-2023 00:00,,,,,,
30-06-2023 00:00,01-07-2023 00:00,,,,,,
01-07-2023 00:00,02-07-2023 00:00,,,,,,
02-07-2023 00:00,03-07-2023 00:00,,,,,,
03-07-2023 00:00,04-07-2023 00:00,,,,,0.0,
04-07-2023 00:00,05-07-2023 00:00,,,,,0.0,
05-07-2023 00:00,06-07-2023 00:00,,,,,0.0,
06-07-2023 00:00,07-07-2023 00:00,,103.6,,,0.0,
07-07-2023 00:00,08-07-2023 00:00,,,,,0.0,
08-07-2023 00:00,09-07-2023 00:00,,,,,0.0,
09-07-2023 00:00,10-07-2023 00:00,,,,,0.0,
10-07-2023 00:00,11-07-2023 00:00,34.53,103.6,12.25,,0.05,
11-07-2023 00:00,12-07-2023 00:00,39.44,118.31,102.19,14.77,0.62,
12-07-2023 00:00,13-07-2023 00:00,43.11,129.32,101.74,16.14,0.68,
13-07-2023 00:00,14-07-2023 00:00,40.47,121.4,102.18,15.16,0.64,
14-07-2023 00:00,15-07-2023 00:00,37.81,113.43,102.01,14.16,0.6,
15-07-2023 00:00,16-07-2023 00:00,13.54,40.63,,5.07,0.21,
16-07-2023 00:00,17-07-2023 00:00,13.54,40.63,,5.07,0.21,
17-07-2023 00:00,18-07-2023 00:00,20.61,61.84,,7.72,0.32,
18-07-2023 00:00,19-07-2023 00:00,,,,,,
19-07-2023 00:00,20-07-2023 00:00,35.93,107.8,,13.46,0.57,
20-07-2023 00:00,21-07-2023 00:00,30.41,91.23,,11.39,0.48,
21-07-2023 00:00,22-07-2023 00:00,27.12,81.36,,10.16,0.43,
22-07-2023 00:00,23-07-2023 00:00,26.18,78.55,,9.81,0.42,
23-07-2023 00:00,24-07-2023 00:00,25.78,77.34,,9.66,0.41,
24-07-2023 00:00,25-07-2023 00:00,32.04,96.13,89.5,12.0,0.51,
25-07-2023 00:00,26-07-2023 00:00,36.5,109.51,89.65,13.67,0.58,
26-07-2023 00:00,27-07-2023 00:00,33.83,101.48,89.31,12.67,0.54,
27-07-2023 00:00,28-07-2023 00:00,27.06,81.19,88.36,10.14,0.43,19.02
28-07-2023 00:00,29-07-2023 00:00,20.01,60.03,44.18,7.49,0.32,31.82
29-07-2023 00:00,30-07-2023 00:00,21.67,65.01,1.97,8.12,0.34,48.15
30-07-2023 00:00,31-07-2023 00:00,21.03,63.08,1.95,7.87,0.33,44.61
31-07-2023 00:00,01-08-2023 00:00,22.52,67.57,1.92,8.44,0.35,48.62
01-08-2023 00:00,02-08-2023 00:00,27.13,81.38,2.02,10.16,0.43,54.68
02-08-2023 00:00,03-08-2023 00:00,26.44,79.31,2.07,9.9,0.42,51.22
03-08-2023 00:00,04-08-2023 00:00,26.25,78.76,2.05,9.83,0.42,46.33
04-08-2023 00:00,05-08-2023 00:00,28.01,84.02,2.04,10.49,0.44,48.31
05-08-2023 00:00,06-08-2023 00:00,25.75,77.26,2.11,9.64,0.41,46.34
06-08-2023 00:00,07-08-2023 00:00,22.19,66.57,2.1,8.31,0.35,48.1
07-08-2023 00:00,08-08-2023 00:00,22.23,66.7,2.1,8.33,0.35,48.23
08-08-2023 00:00,09-08-2023 00:00,25.17,75.51,2.05,9.43,0.4,51.09
09-08-2023 00:00,10-08-2023 00:00,24.31,72.93,2.05,9.1,0.38,48.94
10-08-2023 00:00,11-08-2023 00:00,22.44,67.31,2.04,8.4,0.36,48.84
11-08-2023 00:00,12-08-2023 00:00,22.43,67.28,2.02,8.4,0.36,48.81
12-08-2023 00:00,13-08-2023 00:00,20.87,62.62,2.01,7.82,0.33,44.15
13-08-2023 00:00,14-08-2023 00:00,18.55,55.64,2.01,6.95,0.29,37.17
14-08-2023 00:00,15-08-2023 00:00,18.58,55.74,1.98,6.96,0.29,37.27
15-08-2023 00:00,16-08-2023 00:00,19.9,59.7,1.98,7.45,0.31,41.23
16-08-2023 00:00,17-08-2023 00:00,21.45,64.36,1.98,8.03,0.34,45.89
17-08-2023 00:00,18-08-2023 00:00,24.3,72.91,1.98,9.1,0.38,54.44
18-08-2023 00:00,19-08-2023 00:00,24.16,72.49,1.99,9.05,0.38,54.02
19-08-2023 00:00,20-08-2023 00:00,23.44,70.31,1.99,8.78,0.37,51.84
20-08-2023 00:00,21-08-2023 00:00,22.1,66.31,2.0,8.28,0.35,47.84
21-08-2023 00:00,22-08-2023 00:00,24.42,73.27,1.97,9.15,0.39,49.69
22-08-2023 00:00,23-08-2023 00:00,24.8,74.39,1.97,9.29,0.39,45.83
23-08-2023 00:00,24-08-2023 00:00,22.63,67.9,1.95,8.48,0.36,49.43
24-08-2023 00:00,25-08-2023 00:00,26.54,79.61,1.93,9.94,0.42,57.3
25-08-2023 00:00,26-08-2023 00:00,27.61,82.84,1.93,10.34,0.44,54.59
26-08-2023 00:00,27-08-2023 00:00,30.44,91.32,,11.4,0.48,
27-08-2023 00:00,28-08-2023 00:00,32.47,97.42,,12.16,0.51,
28-08-2023 00:00,29-08-2023 00:00,29.16,87.49,,10.92,0.46,52.54
29-08-2023 00:00,30-08-2023 00:00,27.43,82.28,,10.27,0.43,58.88
